Date,^DJI,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2004-04-26 00:00:00-04:00,10444.73046875,0.41067028045654297,42.788612365722656,32.896671295166016,29.890451431274414,24.533924102783203,15.943680763244629,22.108341217041016,19.619386672973633,22.914846420288086,21.216764450073242,48.831424713134766,15.824878692626953,31.242969512939453,22.635133743286133,14.133938789367676,15.988713264465332,49.631526947021484,21.791250228881836,17.03715705871582,7.308311939239502,30.693187713623047,26.5577392578125,25.93010902404785,13.093744277954102,20.859045028686523,38.99302291870117
2004-04-27 00:00:00-04:00,10478.16015625,0.4077942371368408,43.41893005371094,32.81161117553711,30.104732513427734,24.806852340698242,15.805878639221191,22.26173210144043,19.45844078063965,23.028316497802734,21.631820678710938,49.1986198425293,15.667502403259277,31.50960922241211,22.676244735717773,14.13951587677002,15.91849422454834,49.98785400390625,22.076255798339844,17.024656295776367,7.398748397827148,30.806921005249023,26.720022201538086,26.18170166015625,13.010477066040039,21.3898868560791,39.3015251159668
2004-04-28 00:00:00-04:00,10342.599609375,0.40037694573402405,42.47707748413086,32.085384368896484,30.436559677124023,24.16999626159668,15.413155555725098,21.986129760742188,19.27334976196289,22.687915802001953,21.46700668334961,48.82062911987305,15.358587265014648,31.41106605529785,22.271095275878906,14.000102996826172,16.158432006835938,49.0489616394043,22.16503143310547,16.611852645874023,7.315269947052002,30.38111686706543,26.370487213134766,25.706920623779297,13.065985679626465,21.215030670166016,38.88570022583008
2004-04-29 00:00:00-04:00,10272.26953125,0.4052214026451111,42.107582092285156,32.085384368896484,29.897357940673828,23.52708625793457,15.096205711364746,21.653003692626953,19.072168350219727,22.52399444580078,21.503631591796875,48.10245132446289,15.230353355407715,31.35888671875,22.10669708251953,14.069802284240723,15.90678882598877,48.70962905883789,21.95010757446289,16.561826705932617,7.169186592102051,30.906078338623047,26.12708282470703,25.27272605895996,13.111098289489746,21.246248245239258,38.6107292175293
2004-04-30 00:00:00-04:00,10225.5703125,0.3902353346347809,40.86869430541992,32.026493072509766,29.510250091552734,23.57257080078125,14.407196044921875,21.928611755371094,18.53299903869629,22.18358039855957,21.106891632080078,47.61105728149414,14.997207641601562,31.31831932067871,22.07733154296875,14.100486755371094,15.936037063598633,48.913238525390625,21.959449768066406,16.342914581298828,7.150301933288574,30.853601455688477,25.38433265686035,24.948091506958008,13.093744277954102,21.53353500366211,38.22843933105469
2004-05-03 00:00:00-04:00,10314.0,0.3946254849433899,41.977176666259766,32.31436538696289,30.12548065185547,24.069927215576172,14.551886558532715,22.333641052246094,18.61347198486328,22.20880889892578,21.100786209106445,47.53006362915039,15.177901268005371,31.839984893798828,22.23000144958496,14.114423751831055,16.246217727661133,49.224300384521484,22.2865047454834,16.480520248413086,7.063842296600342,31.145254135131836,25.72136688232422,25.345775604248047,13.076394081115723,21.864526748657227,37.9199333190918
2004-05-04 00:00:00-04:00,10317.2001953125,0.3956850469112396,41.80329132080078,32.26203155517578,29.918087005615234,23.96074867248535,14.724139213562012,22.307266235351562,18.52495002746582,22.290754318237305,21.253376007080078,48.05926513671875,15.31778335571289,31.764657974243164,22.494218826293945,14.016833305358887,16.158432006835938,48.924530029296875,22.356590270996094,16.467998504638672,7.0012311935424805,31.002334594726562,25.59029769897461,24.956209182739258,13.145788192749023,21.870777130126953,37.557769775390625
2004-05-05 00:00:00-04:00,10310.9501953125,0.4034048318862915,42.34666442871094,32.3994140625,30.249906539916992,23.897058486938477,14.648353576660156,22.621217727661133,18.50885772705078,22.22771644592285,21.125205993652344,48.03763961791992,15.294440269470215,31.347307205200195,22.341550827026367,14.245476722717285,16.275476455688477,48.50032424926758,22.3378963470459,16.44923973083496,7.031048774719238,31.151079177856445,25.57781410217285,25.378223419189453,13.124967575073242,21.901996612548828,37.4638786315918
2004-05-06 00:00:00-04:00,10241.259765625,0.4023453891277313,41.861263275146484,32.17695999145508,30.367422103881836,23.60895347595215,14.813706398010254,22.412704467773438,18.30767059326172,21.66036605834961,20.972610473632812,47.81040573120117,15.16601276397705,31.787826538085938,22.07733154296875,14.239896774291992,15.959446907043457,47.9460334777832,22.478071212768555,16.336658477783203,6.792536735534668,31.433961868286133,25.19708824157715,25.037370681762695,13.031298637390137,21.68341636657715,36.60541915893555
2004-05-07 00:00:00-04:00,10117.33984375,0.40370747447013855,41.25991439819336,31.725513458251953,30.00105094909668,23.3875789642334,14.944626808166504,21.964563369750977,18.066253662109375,20.80301856994629,20.704036712646484,47.7183952331543,15.452049255371094,32.054473876953125,21.41970443725586,14.147884368896484,15.63172435760498,47.753761291503906,22.29117774963379,16.124006271362305,6.615640163421631,31.124845504760742,25.109699249267578,24.562589645385742,12.760674476623535,21.57724952697754,36.14936828613281
2004-05-10 00:00:00-04:00,9990.01953125,0.39780429005622864,41.45553970336914,31.568500518798828,29.44112777709961,22.101747512817383,14.896390914916992,21.370206832885742,17.78459930419922,21.080400466918945,20.30119514465332,47.00958251953125,15.498744010925293,32.14140319824219,20.791446685791016,13.922033309936523,15.590751647949219,47.250343322753906,21.823957443237305,16.217824935913086,6.598751544952393,30.818593978881836,24.841310501098633,24.485490798950195,12.611488342285156,21.49605369567871,37.034645080566406
2004-05-11 00:00:00-04:00,10019.4697265625,0.41082218289375305,41.346866607666016,31.496538162231445,29.84895896911621,22.168472290039062,15.330464363098145,21.79920196533203,18.492761611938477,21.11191749572754,20.35002326965332,47.14485549926758,16.21092987060547,31.961729049682617,20.66226577758789,13.955492973327637,15.479560852050781,47.595359802246094,21.67911720275879,16.22408103942871,6.712039947509766,30.938173294067383,25.134675979614258,24.887224197387695,12.54556941986084,21.1588191986084,36.57189178466797
2004-05-12 00:00:00-04:00,10045.16015625,0.4132438898086548,41.542484283447266,31.542322158813477,30.12548065185547,22.702211380004883,15.130655288696289,22.0076961517334,18.50885772705078,21.137136459350586,20.374435424804688,46.97171401977539,16.094186782836914,32.01969909667969,21.00282096862793,13.91923713684082,15.257165908813477,48.27409362792969,21.88936424255371,16.22408103942871,6.757753849029541,30.955673217773438,25.46547508239746,25.110408782958984,12.58720588684082,21.17755126953125,36.92733383178711
2004-05-13 00:00:00-04:00,10010.740234375,0.41157907247543335,41.4410514831543,31.71243667602539,30.15312957763672,22.64156150817871,14.992852210998535,22.01728057861328,18.750272750854492,21.256912231445312,20.45988655090332,47.17731857299805,16.018291473388672,31.839984893798828,20.9910888671875,13.832807540893555,15.268857955932617,47.79897689819336,21.538949966430664,16.324153900146484,6.772662162780762,30.713605880737305,25.059762954711914,25.2849063873291,12.576793670654297,21.065134048461914,37.054771423339844
2004-05-14 00:00:00-04:00,10012.8701171875,0.4096107482910156,41.10778045654297,31.96758460998535,30.028697967529297,22.953914642333984,14.634563446044922,22.213802337646484,18.701995849609375,21.307340621948242,20.435474395751953,46.75526428222656,15.784790992736816,31.767168045043945,20.938236236572266,13.941548347473145,15.315690994262695,47.403053283691406,21.702470779418945,16.174043655395508,6.726947784423828,31.034425735473633,25.109699249267578,25.3701114654541,12.614958763122559,20.983951568603516,36.92733383178711
2004-05-17 00:00:00-04:00,9906.91015625,0.4032531678676605,40.87595748901367,31.90870475769043,29.53790283203125,22.30190086364746,14.420975685119629,22.114765167236328,18.428382873535156,21.09931182861328,19.898332595825195,46.27911376953125,15.66804313659668,31.872037887573242,20.73273468017578,13.888577461242676,15.140121459960938,47.069358825683594,21.791250228881836,15.97390365600586,6.563965797424316,30.996498107910156,24.847557067871094,25.402584075927734,12.41373348236084,20.952716827392578,36.6859016418457
